Time_s,Current_A,Temperature_K,Voltage_V,SoC_pc
0.0,5.006796091419973,309.06779979121774,3.9469935640240816,0.7386968876716031
10.0,5.006796091419973,309.06779979121774,3.920721754453526,0.7363103596053072
20.0,5.006796091419973,309.06779979121774,3.9033157120373936,0.7339238315390074
30.0,5.006796091419973,309.06779979121774,3.890245669030887,0.7315373034727084
40.0,5.006796091419973,309.06779979121774,3.879775297695077,0.7291507754064105
50.0,5.006796091419973,309.06779979121774,3.871051514322774,0.7267642473401132
60.0,5.006796091419973,309.06779979121774,3.863582761306727,0.724377719273815
70.0,5.006796091419973,309.06779979121774,3.8570530614800034,0.7219911912075168
80.0,5.006796091419973,309.06779979121774,3.851248860823378,0.719604663141219
90.0,5.006796091419973,309.06779979121774,3.8460156536423566,0.7172181350749222
100.0,5.006796091419973,309.06779979121774,3.841238893952525,0.7148316070086225
110.0,5.006796091419973,309.06779979121774,3.8368320186982974,0.7124450789423266
120.0,5.006796091419973,309.06779979121774,3.8327277576673513,0.7100585508760355
130.0,5.006796091419973,309.06779979121774,3.8288732104897183,0.7076720228097431
140.0,5.006796091419973,309.06779979121774,3.825225078682988,0.7052854947434481
150.0,5.006796091419973,309.06779979121774,3.8217474096472364,0.7028989666771477
160.0,5.006796091419973,309.06779979121774,3.81840979189503,0.700512438610848
170.0,5.006796091419973,309.06779979121774,3.8151864151948174,0.6981259105445499
180.0,5.006796091419973,309.06779979121774,3.8120549832706443,0.6957393824782533
190.0,5.006796091419973,309.06779979121774,3.808995904911197,0.6933528544119534
200.0,5.006796091419973,309.06779979121774,3.8059916455529272,0.6909663263456547
210.0,5.006796091419973,309.06779979121774,3.8030264440165196,0.68857979827936
220.0,5.006796091419973,309.06779979121774,3.8000865524735605,0.6861932702130693
230.0,5.006796091419973,309.06779979121774,3.797159375919757,0.68380674214678
240.0,5.006796091419973,309.06779979121774,3.794234546936389,0.6814202140804875
250.0,5.006796091419973,309.06779979121774,3.791305330826151,0.679033686014188
260.0,5.006796091419973,309.06779979121774,3.7883606910280876,0.6766471579478851
270.0,5.006796091419973,309.06779979121774,3.7853923446596918,0.6742606298815834
280.0,5.006796091419973,309.06779979121774,3.782397657973264,0.6718741018152841
290.0,5.006796091419973,309.06779979121774,3.7793722469307864,0.6694875737489882
300.0,5.006796091419973,309.06779979121774,3.776313313708277,0.6671010456826953
310.0,5.006796091419973,309.06779979121774,3.773216220587516,0.6647145176164021
320.0,5.006796091419973,309.06779979121774,3.770078883620436,0.662327989550107
330.0,5.006796091419973,309.06779979121774,3.7668998251432724,0.6599414614838082
340.0,5.006796091419973,309.06779979121774,3.763680327031812,0.6575549334175081
350.0,5.006796091419973,309.06779979121774,3.7604197876000844,0.6551684053512081
360.0,5.006796091419973,309.06779979121774,3.757117774956532,0.6527818772849094
370.0,5.006796091419973,309.06779979121774,3.753773500966183,0.6503953492186094
380.0,5.006796091419973,309.06779979121774,3.75038930580054,0.6480088211523081
390.0,5.006796091419973,309.06779979121774,3.74696748023549,0.6456222930860057
400.0,5.006796091419973,309.06779979121774,3.7435089759547555,0.6432357650197054
410.0,5.006796091419973,309.06779979121774,3.740016318654572,0.6408492369534056
420.0,5.006796091419973,309.06779979121774,3.7364923995484025,0.6384627088871048
430.0,5.006796091419973,309.06779979121774,3.732940640051931,0.6360761808208066
440.0,5.006796091419973,309.06779979121774,3.729364568685263,0.6336896527545104
450.0,5.006796091419973,309.06779979121774,3.725768783546272,0.6313031246882137
460.0,5.006796091419973,309.06779979121774,3.722158327148426,0.6289165966219155
470.0,5.006796091419973,309.06779979121774,3.7185385673232636,0.6265300685556151
480.0,5.006796091419973,309.06779979121774,3.7149149449590393,0.6241435404893155
490.0,5.006796091419973,309.06779979121774,3.711293487675248,0.6217570124230185
500.0,5.006796091419973,309.06779979121774,3.7076803871782475,0.619370484356723
510.0,5.006796091419973,309.06779979121774,3.70408189594451,0.6169839562904214
520.0,5.006796091419973,309.06779979121774,3.7005033856782594,0.6145974282241196
530.0,5.006796091419973,309.06779979121774,3.6969501780596046,0.6122109001578186
540.0,5.006796091419973,309.06779979121774,3.6934267649316643,0.609824372091518
550.0,5.006796091419973,309.06779979121774,3.689937024352978,0.6074378440252202
560.0,5.006796091419973,309.06779979121774,3.686483949085309,0.6050513159589258
570.0,5.006796091419973,309.06779979121774,3.6830694891058284,0.6026647878926307
580.0,5.006796091419973,309.06779979121774,3.6796949589524353,0.600278259826334
590.0,5.006796091419973,309.06779979121774,3.6763610926843526,0.5978917317600352
600.0,5.006796091419973,309.06779979121774,3.67306907033367,0.5955052036937377
610.0,5.006796091419973,309.06779979121774,3.6698158590266257,0.5931186756274387
620.0,5.006796091419973,309.06779979121774,3.666601891282352,0.5907321475611366
630.0,5.006796091419973,309.06779979121774,3.6634265767800764,0.5883456194948361
640.0,5.006796091419973,309.06779979121774,3.6602890834385167,0.585959091428537
650.0,5.006796091419973,309.06779979121774,3.6571885774535415,0.5835725633622411
660.0,5.006796091419973,309.06779979121774,3.6541242897903565,0.5811860352959438
670.0,5.006796091419973,309.06779979121774,3.651095415170266,0.5787995072296455
680.0,5.006796091419973,309.06779979121774,3.6481011061776467,0.5764129791633472
690.0,5.006796091419973,309.06779979121774,3.645141010870105,0.5740264510970474
700.0,5.006796091419973,309.06779979121774,3.6422146763854615,0.571639923030747
710.0,5.006796091419973,309.06779979121774,3.6393219195271573,0.5692533949644478
720.0,5.006796091419973,309.06779979121774,3.636463096799772,0.5668668668981487
730.0,5.006796091419973,309.06779979121774,3.6336381368275017,0.564480338831849
740.0,5.006796091419973,309.06779979121774,3.630846931132382,0.5620938107655473
750.0,5.006796091419973,309.06779979121774,3.628090448982951,0.5597072826992453
760.0,5.006796091419973,309.06779979121774,3.6253689477385436,0.5573207546329436
770.0,5.006796091419973,309.06779979121774,3.6226815316530403,0.5549342265666446
780.0,5.006796091419973,309.06779979121774,3.620029334393361,0.5525476985003476
790.0,5.006796091419973,309.06779979121774,3.6174134612504023,0.5501611704340506
800.0,5.006796091419973,309.06779979121774,3.61483187030757,0.5477746423677521
810.0,5.006796091419973,309.06779979121774,3.612285345554885,0.5453881143014512
820.0,5.006796091419973,309.06779979121774,3.609775407065431,0.5430015862351496
830.0,5.006796091419973,309.06779979121774,3.6073012367257107,0.5406150581688499
840.0,5.006796091419973,309.06779979121774,3.60486249554186,0.5382285301025524
850.0,5.006796091419973,309.06779979121774,3.602458276380597,0.5358420020362551
860.0,5.006796091419973,309.06779979121774,3.6000900823849147,0.5334554739699574
870.0,5.006796091419973,309.06779979121774,3.5977567223228006,0.5310689459036595
880.0,5.006796091419973,309.06779979121774,3.5954555488408215,0.528682417837363
890.0,5.006796091419973,309.06779979121774,3.5931876676874346,0.5262958897710656
900.0,5.006796091419973,309.06779979121774,3.590952488408469,0.523909361704767
910.0,5.006796091419973,309.06779979121774,3.5887494552852734,0.5215228336384673
920.0,5.006796091419973,309.06779979121774,3.586577104869381,0.5191363055721653
930.0,5.006796091419973,309.06779979121774,3.5844342969206098,0.5167497775058598
940.0,5.006796091419973,309.06779979121774,3.582319962348383,0.5143632494395575
950.0,5.006796091419973,309.06779979121774,3.580232981353274,0.5119767213732614
960.0,5.006796091419973,309.06779979121774,3.578172262951935,0.5095901933069664
970.0,5.006796091419973,309.06779979121774,3.576136715176931,0.5072036652406688
980.0,5.006796091419973,309.06779979121774,3.5741250185826647,0.504817137174372
990.0,5.006796091419973,309.06779979121774,3.57213579708129,0.5024306091080784
1000.0,5.006796091419973,309.06779979121774,3.5701676713655552,0.5000440810417849
1010.0,5.006796091419973,309.06779979121774,3.5682190359453054,0.4976575529754874
1020.0,5.006796091419973,309.06779979121774,3.5662885734824536,0.4952710249091868
1030.0,5.006796091419973,309.06779979121774,3.564374957805331,0.49288449684288727
1040.0,5.006796091419973,309.06779979121774,3.5624768430404266,0.49049796877658985
1050.0,5.006796091419973,309.06779979121774,3.560592976801458,0.48811144071029167
1060.0,5.006796091419973,309.06779979121774,3.5587220554935657,0.4857249126439938
1070.0,5.006796091419973,309.06779979121774,3.556862498793772,0.4833383845776963
1080.0,5.006796091419973,309.06779979121774,3.5550129330138827,0.4809518565113984
1090.0,5.006796091419973,309.06779979121774,3.5531722752325345,0.47856532844510047
1100.0,5.006796091419973,309.06779979121774,3.5513392350817456,0.4761788003788016
1110.0,5.006796091419973,309.06779979121774,3.5495126227861182,0.47379227231250437
1120.0,5.006796091419973,309.06779979121774,3.547691297770532,0.47140574424621
1130.0,5.006796091419973,309.06779979121774,3.5458741773326325,0.46901921617991327
1140.0,5.006796091419973,309.06779979121774,3.5440602170645654,0.46663268811361214
1150.0,5.006796091419973,309.06779979121774,3.542248445620187,0.464246160047308
1160.0,5.006796091419973,309.06779979121774,3.540437951324775,0.4618596319810046
1170.0,5.006796091419973,309.06779979121774,3.538627869946777,0.45947310391470203
1180.0,5.006796091419973,309.06779979121774,3.5368173970471037,0.4570865758483994
1190.0,5.006796091419973,309.06779979121774,3.5350058245642373,0.45470004778210094
1200.0,5.006796091419973,309.06779979121774,3.5331923935922265,0.4523135197158036
1210.0,5.006796091419973,309.06779979121774,3.531376474314061,0.449926991649506
1220.0,5.006796091419973,309.06779979121774,3.5295574370043017,0.4475404635832092
1230.0,5.006796091419973,309.06779979121774,3.5277348394866586,0.4451539355169124
1240.0,5.006796091419973,309.06779979121774,3.5259080283241175,0.4427674074506144
1250.0,5.006796091419973,309.06779979121774,3.5240767055459976,0.4403808793843155
1260.0,5.006796091419973,309.06779979121774,3.5222403960015045,0.4379943513180165
1270.0,5.006796091419973,309.06779979121774,3.520398489870505,0.43560782325171904
1280.0,5.006796091419973,309.06779979121774,3.518550841463407,0.43322129518542435
1290.0,5.006796091419973,309.06779979121774,3.516697106299732,0.4308347671191335
1300.0,5.006796091419973,309.06779979121774,3.5148368828329017,0.42844823905284135
1310.0,5.006796091419973,309.06779979121774,3.512969910820138,0.4260617109865453
1320.0,5.006796091419973,309.06779979121774,3.5110959211077857,0.42367518292024486
1330.0,5.006796091419973,309.06779979121774,3.509214766696699,0.4212886548539466
1340.0,5.006796091419973,309.06779979121774,3.507326142510157,0.41890212678764793
1350.0,5.006796091419973,309.06779979121774,3.505429925806557,0.4165155987213488
1360.0,5.006796091419973,309.06779979121774,3.5035259375663386,0.41412907065504945
1370.0,5.006796091419973,309.06779979121774,3.5016139422239725,0.4117425425887502
1380.0,5.006796091419973,309.06779979121774,3.4996936800335474,0.40935601452245046
1390.0,5.006796091419973,309.06779979121774,3.497764950473435,0.40696948645615044
1400.0,5.006796091419973,309.06779979121774,3.4958276998922466,0.4045829583898504
1410.0,5.006796091419973,309.06779979121774,3.493881889745401,0.40219643032355046
1420.0,5.006796091419973,309.06779979121774,3.491927323380424,0.3998099022572508
1430.0,5.006796091419973,309.06779979121774,3.489963590697692,0.39742337419095064
1440.0,5.006796091419973,309.06779979121774,3.487990568373475,0.39503684612465056
1450.0,5.006796091419973,309.06779979121774,3.486008149742643,0.3926503180583502
1460.0,5.006796091419973,309.06779979121774,3.4840163742702046,0.39026378999204864
1470.0,5.006796091419973,309.06779979121774,3.4820151567622375,0.38787726192574634
1480.0,5.006796091419973,309.06779979121774,3.4800041189082096,0.3854907338594444
1490.0,5.006796091419973,309.06779979121774,3.4779831045850287,0.38310420579314336
1500.0,5.006796091419973,309.06779979121774,3.4759519444117304,0.38071767772684373
1510.0,5.006796091419973,309.06779979121774,3.473910509620681,0.37833114966054426
1520.0,5.006796091419973,309.06779979121774,3.4718585897671175,0.37594462159424535
1530.0,5.006796091419973,309.06779979121774,3.469795995979921,0.3735580935279465
1540.0,5.006796091419973,309.06779979121774,3.467722534261869,0.3711715654616463
1550.0,5.006796091419973,309.06779979121774,3.4656379882010833,0.36878503739534435
1560.0,5.006796091419973,309.06779979121774,3.463542027767911,0.36639850932904283
1570.0,5.006796091419973,309.06779979121774,3.4614343988922096,0.3640119812627416
1580.0,5.006796091419973,309.06779979121774,3.459314940649895,0.36162545319644096
1590.0,5.006796091419973,309.06779979121774,3.4571835248926215,0.3592389251301415
1600.0,5.006796091419973,309.06779979121774,3.455039910386598,0.356852397063844
1610.0,5.006796091419973,309.06779979121774,3.4528833679927873,0.35446586899754834
1620.0,5.006796091419973,309.06779979121774,3.4507135588610596,0.35207934093125504
1630.0,5.006796091419973,309.06779979121774,3.448530289894384,0.34969281286496334
1640.0,5.006796091419973,309.06779979121774,3.4463336838811864,0.34730628479867015
1650.0,5.006796091419973,309.06779979121774,3.4441234702403833,0.3449197567323745
1660.0,5.006796091419973,309.06779979121774,3.44189824638332,0.3425332286660784
1670.0,5.006796091419973,309.06779979121774,3.439657778038667,0.34014670059978014
1680.0,5.006796091419973,309.06779979121774,3.4374019416282806,0.33776017253348084
1690.0,5.006796091419973,309.06779979121774,3.4351305881639425,0.33537364446718143
1700.0,5.006796091419973,309.06779979121774,3.4328431405793496,0.3329871164008817
1710.0,5.006796091419973,309.06779979121774,3.430539037446793,0.330600588334582
1720.0,5.006796091419973,309.06779979121774,3.428217755848169,0.32821406026828287
1730.0,5.006796091419973,309.06779979121774,3.4258785510786858,0.32582753220198474
1740.0,5.006796091419973,309.06779979121774,3.4235210827759768,0.3234410041356878
1750.0,5.006796091419973,309.06779979121774,3.4211452675002647,0.3210544760693915
1760.0,5.006796091419973,309.06779979121774,3.4187505312319892,0.3186679480030957
1770.0,5.006796091419973,309.06779979121774,3.4163361383976696,0.3162814199367976
1780.0,5.006796091419973,309.06779979121774,3.4139030460398407,0.31389489187050074
1790.0,5.006796091419973,309.06779979121774,3.4114496621389048,0.3115083638042032
1800.0,5.006796091419973,309.06779979121774,3.408976447311388,0.309121835737905
1810.0,5.006796091419973,309.06779979121774,3.4064834996476674,0.3067353076716042
1820.0,5.006796091419973,309.06779979121774,3.403971067866495,0.30434877960530715
1830.0,5.006796091419973,309.06779979121774,3.4014396202720905,0.30196225153901174
