Time_s,Current_A,Temperature_K,Voltage_V,SoC_pc
0.0,9.424460161387634,286.575994763111,3.701347153809947,0.6167764121395256
10.0,3.3641646262377902,284.86073721213876,3.7667107490751333,0.6137285133486604
20.0,10.045722624157783,282.2245215683443,3.633119052756426,0.6105324552289406
30.0,18.087172495693878,282.50327795741805,3.482688585254296,0.6038272428476703
40.0,13.484815900057306,287.65426174843236,3.4764558274733313,0.596302959441201
50.0,6.005735480596025,291.3209338758867,3.5810756163085986,0.5916582716933342
60.0,10.609101884513658,287.2450471549987,3.5090930080439793,0.587698334320094
70.0,19.19203016768661,281.1161052760153,3.3531967189624394,0.5805955697467017
80.0,16.015848458414165,284.0739130489085,3.3230937066242734,0.5722045655037283
90.0,7.384665211242575,294.3866230534856,3.454708279873462,0.5666277263099742
100.0,9.532197170430797,296.87761550557786,3.440024049885893,0.5625958852311987
110.0,17.981556954209946,285.1767521910858,3.2975759053021694,0.556038416964437
120.0,16.26341730240507,273.91380689689646,3.2611499147881755,0.5478769180724369
130.0,7.0479415628889015,279.0962696132094,3.4161624168892764,0.5423212986716204
140.0,6.825819079720995,293.67024601164997,3.454697810973993,0.5390147855814714
150.0,14.747138809384698,296.3352534801134,3.3315247965875194,0.5338730946410181
160.0,14.610087797168893,282.99062384216893,3.296390819664108,0.5268764307494717
170.0,5.604619540553715,273.89675003539503,3.44733562836245,0.52205885863583
180.0,3.5087950110508963,284.0436829442634,3.5219008371609712,0.5198870289544775
190.0,10.771108063979236,300.10048516442004,3.4065728499236982,0.5164836046255471
200.0,12.332923015601821,299.14233195242775,3.3634765267579882,0.510977044318855
210.0,4.349096430659724,282.17185374696896,3.4921805575967735,0.5070013897532086
220.0,1.0803363828096422,272.7301225009076,3.5895151754296633,0.5057075807629384
230.0,7.680238224722032,282.6962332050171,3.4721478704297324,0.5036196838820122
240.0,10.89336467630558,295.9272644013559,3.409624975942502,0.4991930685513265
250.0,4.505596988118216,292.99848385172845,3.5042911808803874,0.4955232304520836
260.0,0.7123424457713234,279.2910313192828,3.6047567145097283,0.49427978666214145
270.0,6.614974826861123,275.58320044443207,3.495124982910284,0.4925331975564995
280.0,11.146511383483716,287.209281782481,3.412915308688726,0.4882998968458213
290.0,6.511697738014899,297.7413494468463,3.466956136160376,0.48409151017704266
300.0,2.600250137116223,293.9622521648874,3.549333993342257,0.48192029012003246
310.0,7.658227280648509,283.3616812851399,3.4634688840832073,0.4794751302644296
320.0,12.89798654151793,280.5363131401373,3.37106482261105,0.4745757510004294
330.0,9.737241883976745,286.27739831736244,3.3905748661633552,0.46918126586201214
340.0,5.827760743353481,289.8586402417117,3.4533555425646827,0.46547187445576066
350.0,9.82738277613108,286.67210664983776,3.391364111352714,0.4617403908840504
360.0,15.04510241667601,282.8645010244036,3.295466280657381,0.4558120542999483
370.0,12.797142861409759,283.5199124153974,3.2905611526233507,0.4491766384274287
380.0,8.824048536958479,286.0808632062954,3.3457797830073885,0.4440238108848174
390.0,11.629087262629072,287.4405225585856,3.3026467967426907,0.43914914901853574
400.0,16.219591860375566,289.12069157733333,3.2059318216628254,0.4325117773861512
410.0,14.291755083464523,291.49045381820946,3.187184411295185,0.42524009065435964
420.0,10.171833871013586,290.1468552797064,3.2518511862918125,0.41940985126797176
430.0,11.87318309264532,283.87345449773557,3.232584057878123,0.4141557477641026
440.0,15.57562088307078,280.212057113038,3.1470915163891577,0.40761349274535147
450.0,13.573487090794234,285.2684752613956,3.1398349042167366,0.4006665570571991
460.0,9.334683257323473,292.08831069443596,3.2287954297536565,0.3952068790205358
470.0,10.304280405228244,289.11781792860523,3.234761046287799,0.3905262692653565
480.0,13.287875399908131,279.05367432958275,3.176007293628161,0.3849034401194528
490.0,11.12122012975656,277.5886188584342,3.1964292200154008,0.37908618354110596
500.0,6.9152159203720664,289.9631545525228,3.293150692558563,0.3747875791377285
510.0,7.7112440438266,300.33715501926343,3.302129053697759,0.37130164007786776
520.0,10.483100074478905,293.4104581160589,3.2561964377850856,0.3669651034749793
530.0,8.314607695753102,278.05046852375233,3.286649690348749,0.36248520916118304
540.0,4.309109636878656,275.9381340306364,3.3742569692665025,0.3594768313834146
550.0,5.460679284698667,289.7452150734947,3.3701074272788514,0.35714830929902336
560.0,8.638242411810538,298.35650561518776,3.3165442213790852,0.35378779530126864
570.0,6.7245066060325485,287.90211146382865,3.3417816653379306,0.3501265175353274
580.0,2.94561207926255,272.97871323076214,3.4202068992990418,0.3478223517971107
590.0,4.714714037779604,275.7040288731048,3.3991528474589874,0.3459965771213485
600.0,8.770738880296088,293.12496903578915,3.3267028509187293,0.3427820355916906
610.0,7.297814162572564,301.35712684768606,3.3373402007110413,0.3389525337292322
620.0,3.5270659704738745,290.1831433789777,3.4076464048503743,0.3363728554307443
630.0,5.765119198392126,276.90696207444125,3.3743592359377446,0.33415792033543745
640.0,10.862242289158491,280.082891995523,3.280952558902422,0.33019493714516895
650.0,9.872652603396306,293.11890382909814,3.270589303712147,0.32525326662807663
660.0,5.677698375686042,295.80639549769074,3.336337790390505,0.32154737674978917
670.0,7.851753742782343,284.3646596549981,3.3026959866031644,0.31832275803165094
680.0,13.83290909606079,275.34749537491746,3.189550820135824,0.3131545081292664
690.0,13.281778949862721,280.4172671531092,3.1528644890223383,0.3066923421020211
700.0,8.18726378251999,291.06475704396456,3.2239777797863205,0.30157577191063695
710.0,9.5683942510156,293.41940353072465,3.2072316498439464,0.29734403246418856
720.0,16.086291194283707,287.6691264079834,3.075246996010501,0.2912295916782487
730.0,15.98481580399363,284.1637084502463,2.998236218929625,0.2835861248623793
740.0,9.710464498612962,286.60173155057083,3.0937194007665623,0.27746227105882315
750.0,9.637400442955563,289.13946128560315,3.125757350290431,0.2728511130627844
